"id","title","author","url","status","open_time","close_time","reviewers"
"21","Remove most comments from HTML generation output","sebmarkbage","https://github.com/facebook/react/pull/10029","Merged","23/6/2017 04:50:38",,"[""aickin"", ""sophiebits"", ""gaearon"", ""trueadm"", ""acdlite""]"
"22","Update tutorial.md to still have jQuery script tag in later code sample","rdworth","https://github.com/facebook/react/pull/1003","Merged","31/1/2014 18:14:15",,"[]"
"23","Use boolean assertion for documentMode check","aweary","https://github.com/facebook/react/pull/10032","Merged","23/6/2017 19:01:09",,"[""gaearon""]"
"24","Add test to ensure extra zeros are covered by tests","nhunzaker","https://github.com/facebook/react/pull/10033","Merged","23/6/2017 23:39:40",,"[""aweary""]"
"27","[docs/jsx-in-depth] Add reference to the Repeat component repo","nuragic","https://github.com/facebook/react/pull/10035","Closed","25/6/2017 11:08:11",,"[]"
"28","Add highWaterMark option to ReactDOMNodeStream.","aickin","https://github.com/facebook/react/pull/10036","Closed","25/6/2017 17:37:21",,"[""aweary""]"
"29","Run prettier over the codebase to reduce CI problems.","aickin","https://github.com/facebook/react/pull/10037","Closed","25/6/2017 18:43:09",,"[]"
"30","Pin prettier to a specific version.","aickin","https://github.com/facebook/react/pull/10038","Merged","25/6/2017 19:10:21",,"[""nhunzaker""]"
"31","Documentation: added info about streaming character encoding.","aickin","https://github.com/facebook/react/pull/10039","Merged","25/6/2017 22:40:01",,"[]"
"32","Remove Travis badge from readme","SimenB","https://github.com/facebook/react/pull/10041","Merged","26/6/2017 06:04:00",,"[]"
"33","Add node-stream.js to react-dom's package.json files entry","aickin","https://github.com/facebook/react/pull/10044","Merged","26/6/2017 16:16:15",,"[]"
"34","ReactNativeFiberErrorDialog mutates error message","bvaughn","https://github.com/facebook/react/pull/10045","Merged","26/6/2017 16:24:06",,"[""sebmarkbage"", ""flarnie""]"
"35","Update yarn.lock","sebmarkbage","https://github.com/facebook/react/pull/10046","Merged","26/6/2017 20:40:30",,"[""aickin"", ""sophiebits""]"
"36","Tiny changes to tutorial","dummycode","https://github.com/facebook/react/pull/10048","Merged","26/6/2017 21:54:47",,"[""nhunzaker"", ""gaearon""]"
"37","Fix boolean attributes as per HTML5 spec","jjt","https://github.com/facebook/react/pull/1005","Merged","31/1/2014 23:54:34",,"[]"
"38","Don't use the render callback with promises","sebmarkbage","https://github.com/facebook/react/pull/10050","Merged","27/6/2017 00:30:30",,"[""aickin"", ""nhunzaker"", ""acdlite""]"
"39","Removed ReactMarkupChecksum from renderToString","aickin","https://github.com/facebook/react/pull/10053","Merged","27/6/2017 15:51:21",,"[""sebmarkbage"", ""nhunzaker"", ""gaearon""]"
"40","Fix Typo in ReactDOMFiberEntry","jfo84","https://github.com/facebook/react/pull/10054","Merged","27/6/2017 16:41:41",,"[]"
"41","Fix Typo in ReactFiberTreeReflection","jfo84","https://github.com/facebook/react/pull/10055","Merged","27/6/2017 16:43:08",,"[]"
"42","Fix mount and unmount warnings in Fiber","sebmarkbage","https://github.com/facebook/react/pull/10056","Merged","27/6/2017 21:55:21",,"[""gaearon"", ""bvaughn"", ""sophiebits"", ""flarnie"", ""acdlite""]"
"43","Add script to update copyright headers, run it","zpao","https://github.com/facebook/react/pull/1006","Closed","1/2/2014 19:01:54",,"[]"
"44","argument pooler with rest params and spread","timurtu","https://github.com/facebook/react/pull/10061","Closed","28/6/2017 12:47:36",,"[]"
"45","Types Fiber as an exact object type","koba04","https://github.com/facebook/react/pull/10063","Merged","28/6/2017 16:28:10",,"[]"
"46","Don't build ReactDOMNodeStream for FB","sophiebits","https://github.com/facebook/react/pull/10065","Merged","28/6/2017 22:02:05",,"[""gaearon"", ""sebmarkbage""]"
"47","keep the same style","jacklovepdf","https://github.com/facebook/react/pull/10068","Closed","29/6/2017 05:01:43",,"[]"
"48","Add noValidate and corresponding formNoValidate","zpao","https://github.com/facebook/react/pull/1007","Merged","1/2/2014 20:36:16",,"[]"
"49","Address issues where ID of nodeName causes internal errors in React","nhunzaker","https://github.com/facebook/react/pull/10076","Closed","30/6/2017 01:30:03",,"[""sebmarkbage""]"
"50","Update jsx-in-depth.md","joostverhoog","https://github.com/facebook/react/pull/10077","Closed","30/6/2017 07:02:51",,"[""sophiebits""]"
"51","Accessibility docs: Two small fixes","AlmeroSteyn","https://github.com/facebook/react/pull/10079","Merged","30/6/2017 09:12:42",,"[]"
"52","[docs] Render link as a link","chadly","https://github.com/facebook/react/pull/10081","Closed","30/6/2017 14:48:42",,"[]"
"53","Fix the data-height of Step 5 CodePen embed","guiruiz","https://github.com/facebook/react/pull/10083","Merged","30/6/2017 23:57:52",,"[]"
"54","Warn for inline style mismatches","sebmarkbage","https://github.com/facebook/react/pull/10084","Merged","1/7/2017 00:17:26",,"[""acdlite"", ""sophiebits"", ""aickin""]"
"55","Split DefaultDOMPropertyConfig","zpao","https://github.com/facebook/react/pull/1009","Closed","1/2/2014 20:57:31",,"[]"
"56","Add output size check in CI","siddharthkp","https://github.com/facebook/react/pull/10090","Closed","1/7/2017 15:39:13",,"[""gaearon""]"
"57","small fix","dolynchuk","https://github.com/facebook/react/pull/10091","Closed","1/7/2017 16:31:16",,"[""nhunzaker""]"
"59","Add failing test for shallow test renderer setState callback","benadamstyles","https://github.com/facebook/react/pull/10092","Closed","1/7/2017 16:44:14",,"[]"
"60","doc: switch the order of lint and prettier","monkindey","https://github.com/facebook/react/pull/10094","Merged","2/7/2017 03:45:45",,"[]"
"61","doc: fix the order of lint and prettier","monkindey","https://github.com/facebook/react/pull/10095","Merged","2/7/2017 14:15:02",,"[]"
"62","Remove functions marked as undocumented and unused","BenBrostoff","https://github.com/facebook/react/pull/10096","Closed","3/7/2017 02:09:42",,"[""aweary""]"
"63","Update components-and-props.md","kivervinicius","https://github.com/facebook/react/pull/10097","Closed","3/7/2017 13:48:51",,"[""nhunzaker""]"
"64","Add React Boston 2017 to upcoming conferences","andrewrota","https://github.com/facebook/react/pull/10099","Merged","3/7/2017 19:06:13",,"[]"
"65","Add link to meteor talk","petehunt","https://github.com/facebook/react/pull/1010","Merged","2/2/2014 01:01:34",,"[]"
"66","change the argument passed to CallbackQueue.getPooled","gwmccull","https://github.com/facebook/react/pull/10101","Merged","4/7/2017 00:46:26",,"[""gaearon""]"
"67","Refactor Debug Frames to Enable Renderers to Provide Custom Logic","sebmarkbage","https://github.com/facebook/react/pull/10105","Merged","4/7/2017 10:16:50",,"[""gaearon"", ""acdlite""]"
"68","Fix shallow renderer callbacks","ghost","https://github.com/facebook/react/pull/10106","Merged","4/7/2017 20:09:45",,"[]"
"69","Add a complementary tools page","petehunt","https://github.com/facebook/react/pull/1011","Merged","2/2/2014 01:44:24",,"[]"
"70","Fix test names in ReactDOMComponent-test","francoischalifour","https://github.com/facebook/react/pull/10113","Merged","5/7/2017 22:25:03",,"[""dittos"", ""sophiebits""]"
"71","Add ReactNext 2017 to conference list","ilyagelman","https://github.com/facebook/react/pull/10114","Merged","5/7/2017 23:38:12",,"[""aweary""]"
"72","Treat columns property as a unitless number","aweary","https://github.com/facebook/react/pull/10115","Merged","6/7/2017 01:29:02",,"[""nhunzaker""]"
"73","adding a link to react-router","jaredly","https://github.com/facebook/react/pull/1012","Merged","2/2/2014 08:23:17",,"[]"
"74","Add missing displayName prop to createReactClass example","hramos","https://github.com/facebook/react/pull/10122","Closed","7/7/2017 20:27:40",,"[]"
"75","Don't increase priority when cloning current children","acdlite","https://github.com/facebook/react/pull/10123","Merged","7/7/2017 22:04:32",,"[""bvaughn""]"
"76","fixed a typo in readme","gupta-meghna64","https://github.com/facebook/react/pull/10124","Closed","8/7/2017 10:33:51",,"[""sumnerevans""]"
"77","Add Node v8.x support to devEngines in package.json","ndresx","https://github.com/facebook/react/pull/10129","Merged","9/7/2017 19:14:01",,"[]"
"78","Fix use strict warnings","bripkens","https://github.com/facebook/react/pull/1013","Merged","3/2/2014 12:12:38",,"[]"
"79","Adding missing assertion to ReactDOMComponent-test","TheSavior","https://github.com/facebook/react/pull/10131","Merged","9/7/2017 22:20:51",,"[]"
"80","Fixing typo in ReactDOMComponent test name","TheSavior","https://github.com/facebook/react/pull/10132","Merged","9/7/2017 22:30:03",,"[]"
"81","Update installation.md","samueltthomas","https://github.com/facebook/react/pull/10133","Closed","10/7/2017 15:54:44",,"[]"
"82","Add react-dom-unstable-native-dependencies","fmoo","https://github.com/facebook/react/pull/10138","Merged","11/7/2017 00:53:55",,"[""gaearon""]"
"83","Add test fixtures to cover disabled selected options","nhunzaker","https://github.com/facebook/react/pull/10142","Closed","11/7/2017 12:21:02",,"[]"
"84","Update addons-animation.md","tai2","https://github.com/facebook/react/pull/10144","Closed","11/7/2017 12:51:50",,"[]"
"85","Tweak deprecation messages to be less scary","gaearon","https://github.com/facebook/react/pull/10145","Merged","11/7/2017 13:05:15",,"[]"
"87","Reword duplicate key warning","flarnie","https://github.com/facebook/react/pull/10148","Merged","11/7/2017 22:38:34",,"[""sophiebits"", ""trueadm"", ""acdlite"", ""gaearon""]"
"88","Fix/mouseenter event","stepancar","https://github.com/facebook/react/pull/10149","Closed","11/7/2017 22:51:17",,"[""Andarist""]"
"89","Controlled inputs do not synchronize value or checked attribute","nhunzaker","https://github.com/facebook/react/pull/10150","Closed","11/7/2017 23:22:48",,"[""sebmarkbage""]"
"90","Improve error message thrown in Fiber with multiple copies of React","flarnie","https://github.com/facebook/react/pull/10151","Merged","12/7/2017 01:11:30",,"[""sophiebits"", ""gaearon""]"
"91","Update typechecking-with-proptypes.md","rscharfer","https://github.com/facebook/react/pull/10153","Closed","12/7/2017 09:42:23",,"[""nhunzaker""]"
"92","Add date time test fixtures","nhunzaker","https://github.com/facebook/react/pull/10154","Merged","12/7/2017 11:47:30",,"[""gaearon"", ""aweary"", ""jquense""]"
"93","Fix uncontrolled radios","jquense","https://github.com/facebook/react/pull/10156","Merged","12/7/2017 15:55:51",,"[""gaearon"", ""nhunzaker""]"
"94","Run all fixtures through Prettier","aweary","https://github.com/facebook/react/pull/10157","Merged","12/7/2017 16:03:40",,"[""nhunzaker"", ""gaearon""]"
"95","Revert commits switching from browserify to pure-cjs (on hold until after v0.9 ships)","benjamn","https://github.com/facebook/react/pull/1016","Merged","4/2/2014 00:08:39",,"[]"
"96","Update conferences.md","mhibino","https://github.com/facebook/react/pull/10160","Merged","12/7/2017 17:29:02",,"[""aweary""]"
"97","Test ci fail 1","pranaygp","https://github.com/facebook/react/pull/10161","Closed","12/7/2017 20:20:57",,"[]"
"98","Test ci fail 2","pranaygp","https://github.com/facebook/react/pull/10162","Closed","12/7/2017 20:21:27",,"[]"
"99","Testing a CI fail on new PR","pranaygp","https://github.com/facebook/react/pull/10163","Closed","12/7/2017 22:13:15",,"[]"
"100","Add an invariant to ReactTestUtilsEntry.makeSimulator() (#10165)","abhishekpathak","https://github.com/facebook/react/pull/10167","Closed","13/7/2017 09:23:12",,"[""gaearon""]"
"101","Support ""for"", ""class"", ""http-equiv"", and ""accept-charset""","nhunzaker","https://github.com/facebook/react/pull/10169","Closed","13/7/2017 12:15:23",,"[""gaearon"", ""aweary""]"
"102","Add PropTypes.ArrayOf and clean up ReactPropTypes.js","cpojer","https://github.com/facebook/react/pull/1017","Closed","4/2/2014 00:49:06",,"[]"
"103","Remove conditional __DEV__ wrapper from RN bundles","bvaughn","https://github.com/facebook/react/pull/10171","Merged","13/7/2017 15:56:51",,"[""gaearon""]"
"104","Remove dependency to event system on the server","gaearon","https://github.com/facebook/react/pull/10173","Merged","13/7/2017 17:29:20",,"[""nhunzaker"", ""flarnie""]"
"105","Don't use Stack-only helper in new SSR","gaearon","https://github.com/facebook/react/pull/10174","Merged","13/7/2017 18:18:44",,"[""sophiebits""]"
"106","Simplify environment injections","gaearon","https://github.com/facebook/react/pull/10175","Merged","13/7/2017 18:54:31",,"[""sophiebits"", ""flarnie""]"
"107","Limit the number of nested synchronous updates","acdlite","https://github.com/facebook/react/pull/10178","Merged","13/7/2017 21:53:41",,"[""sebmarkbage"", ""trueadm"", ""gaearon""]"
"108","Add missing space to key warning","acdlite","https://github.com/facebook/react/pull/10179","Merged","13/7/2017 23:12:57",,"[""flarnie""]"
"109","joe -> la web speed","stoyan","https://github.com/facebook/react/pull/1018","Merged","4/2/2014 06:09:37",,"[]"
"110","Uhhhh remove the extra space I literally just added","acdlite","https://github.com/facebook/react/pull/10180","Merged","13/7/2017 23:18:57",,"[""flarnie""]"
"111","Remove didCommit from scheduler","acdlite","https://github.com/facebook/react/pull/10182","Merged","13/7/2017 23:57:46",,"[""sebmarkbage""]"
"112","Move ShallowRenderer tests","koba04","https://github.com/facebook/react/pull/10184","Merged","14/7/2017 09:38:50",,"[""gaearon""]"
"118","Move DEV only module requires into __DEV__ blocks","trueadm","https://github.com/facebook/react/pull/10185","Merged","14/7/2017 12:08:44",,"[""nhunzaker"", ""gaearon""]"
"119","Fix uncontrolled radios","jquense","https://github.com/facebook/react/pull/10186","Merged","14/7/2017 14:12:38",,"[""nhunzaker"", ""gaearon""]"
"120","In SSR, Store Elements of Composites on the Stack for Warnings","sebmarkbage","https://github.com/facebook/react/pull/10187","Merged","15/7/2017 01:36:12",,"[""acdlite""]"
"121","Update docs for React.Children","petehunt","https://github.com/facebook/react/pull/1019","Merged","4/2/2014 07:29:16",,"[]"
"122","Changed xIsNext to xIsCurrent Issue #10119","Apoorv-Mittal","https://github.com/facebook/react/pull/10190","Closed","15/7/2017 18:32:44",,"[]"
"124","Delete PATENTS","jdrago999","https://github.com/facebook/react/pull/10194","Closed","16/7/2017 05:24:32",,"[]"
"125","Delete PATENTS","madnight","https://github.com/facebook/react/pull/10195","Closed","16/7/2017 11:37:57",,"[]"
"126","Split markup generation from DOM property management","gaearon","https://github.com/facebook/react/pull/10197","Merged","16/7/2017 17:40:46",,"[""sebmarkbage"", ""aickin"", ""sophiebits""]"
"127","Add playground homescreen to DOM Fixtures","nhunzaker","https://github.com/facebook/react/pull/10198","Closed","17/7/2017 12:21:17",,"[""aweary"", ""jquense""]"
"128","Improve JSXTransformer","zpao","https://github.com/facebook/react/pull/102","Merged","17/6/2013 17:57:57",,"[]"
"129","Replaced ""unstable_handleError"" with ""componentDidCatch""","bvaughn","https://github.com/facebook/react/pull/10200","Merged","17/7/2017 20:00:33",,"[""flarnie""]"
"130","Fix uncontrolled radios on Master","jquense","https://github.com/facebook/react/pull/10201","Closed","17/7/2017 20:18:27",,"[""gaearon"", ""aweary""]"
"131","Fix crash on master introduced during the radio bugfix","gaearon","https://github.com/facebook/react/pull/10207","Merged","18/7/2017 14:55:15",,"[""aweary"", ""jquense""]"
"132","Move input valueTracker to DOM nodes","jquense","https://github.com/facebook/react/pull/10208","Merged","18/7/2017 16:40:29",,"[""aweary"", ""gaearon""]"
"133","Set isInTransaction to false even if close throws","sophiebits","https://github.com/facebook/react/pull/1021","Merged","4/2/2014 18:51:28",,"[]"
"135","Add warning for rendering into container that was updated manually","flarnie","https://github.com/facebook/react/pull/10210","Merged","18/7/2017 20:54:37",,"[""gaearon"", ""sebmarkbage"", ""sophiebits""]"
"136","Upgrade jest to 20.1.0-delta.1","sebmarkbage","https://github.com/facebook/react/pull/10211","Merged","18/7/2017 21:46:24",,"[""nhunzaker"", ""gaearon"", ""thymikee"", ""sophiebits""]"
"137","Support throwing null","acdlite","https://github.com/facebook/react/pull/10213","Merged","19/7/2017 01:10:34",,"[""gaearon"", ""sebmarkbage""]"
"138","Configure Jest with Stack and Fiber as separate projects","sebmarkbage","https://github.com/facebook/react/pull/10214","Merged","19/7/2017 01:11:50",,"[""aaronabramov"", ""gaearon"", ""sophiebits""]"
"139","Run prettier to fix CI for 15.6-dev","aweary","https://github.com/facebook/react/pull/10219","Closed","19/7/2017 15:37:15",,"[]"
"140","Refactor ReactMultiChild to not throw errors too","sophiebits","https://github.com/facebook/react/pull/1022","Merged","4/2/2014 19:08:59",,"[]"
"141","fix renderToString fails with array type children when react-dom/server render","evilbs","https://github.com/facebook/react/pull/10221","Merged","19/7/2017 17:55:37",,"[""gaearon""]"
"142","Fix lint","sebmarkbage","https://github.com/facebook/react/pull/10222","Merged","19/7/2017 18:12:44",,"[]"
"143","Remove record-tests step from contribution guides","sebmarkbage","https://github.com/facebook/react/pull/10223","Merged","19/7/2017 19:07:29",,"[""acdlite"", ""gaearon""]"
"144","Delete flattenChildren","gaearon","https://github.com/facebook/react/pull/10224","Merged","19/7/2017 23:08:48",,"[""sophiebits"", ""nhunzaker"", ""aweary""]"
"145","ReactDOM.flushSync(batch)","acdlite","https://github.com/facebook/react/pull/10225","Merged","19/7/2017 23:59:16",,"[""sebmarkbage""]"
"146","Remove PooledClass from isomorphic build","gaearon","https://github.com/facebook/react/pull/10227","Merged","20/7/2017 00:31:47",,"[""iamdustan"", ""VladBlow"", ""aweary"", ""sophiebits""]"
"147","More explicit class method for ref doc","hartzis","https://github.com/facebook/react/pull/10228","Merged","20/7/2017 01:07:08",,"[""sophiebits""]"
"148","WIP: Custom Attribute and Preferring Attribute Names over Properties Spike","nhunzaker","https://github.com/facebook/react/pull/10229","Closed","20/7/2017 01:12:20",,"[]"
"149","15.6 dev","fish-spit-bubbles","https://github.com/facebook/react/pull/10234","Closed","20/7/2017 12:16:00",,"[]"
"150","Fix incorrect reference to undefined diffValueForAttribute","nhunzaker","https://github.com/facebook/react/pull/10235","Merged","20/7/2017 13:12:59",,"[""gaearon"", ""aweary"", ""sebmarkbage"", ""aickin""]"
"151","Use Closure Compiler for UMD/Node bundles instead of Uglify","trueadm","https://github.com/facebook/react/pull/10236","Merged","20/7/2017 16:19:07",,"[""vjeux"", ""gaearon"", ""flarnie"", ""sophiebits""]"
"152","Implement event-specific pooling for SyntheticEvent","aweary","https://github.com/facebook/react/pull/10237","Merged","20/7/2017 16:35:43",,"[""gaearon"", ""nhunzaker"", ""jquense""]"
"153","Remove old IE polyfill code","jquense","https://github.com/facebook/react/pull/10238","Merged","20/7/2017 17:11:51",,"[""nhunzaker"", ""aweary"", ""gaearon"", ""sophiebits""]"
"154","React.unstable_AsyncComponent","acdlite","https://github.com/facebook/react/pull/10239","Merged","20/7/2017 22:26:54",,"[""gaearon"", ""sebmarkbage""]"
"155","Add tests that ShallowRenderer supports string and fragment","koba04","https://github.com/facebook/react/pull/10241","Merged","21/7/2017 04:57:20",,"[""gaearon""]"
"156","Add an example for creating a new application","learning","https://github.com/facebook/react/pull/10244","Closed","21/7/2017 09:38:13",,"[]"
"157","Create cagan","cagan","https://github.com/facebook/react/pull/10245","Closed","21/7/2017 12:16:35",,"[]"
"158","Remove mouse enter/leave polyfill and add native event","jquense","https://github.com/facebook/react/pull/10247","Closed","21/7/2017 15:07:31",,"[""aweary""]"
"159","Update .flowconfig","cagan","https://github.com/facebook/react/pull/10248","Closed","21/7/2017 15:13:58",,"[]"
"160","Upgrade to Flow v0.50.0","acdlite","https://github.com/facebook/react/pull/10249","Merged","21/7/2017 20:31:37",,"[""sebmarkbage""]"
"161","dsf","cagan","https://github.com/facebook/react/pull/10252","Closed","22/7/2017 11:02:20",,"[]"
"162","Çağan","cagan","https://github.com/facebook/react/pull/10254","Closed","22/7/2017 11:33:11",,"[]"
"166","Changelog for 15.6.1","cagan","https://github.com/facebook/react/pull/10255","Closed","22/7/2017 11:39:17",,"[]"
"170","Remove trapBubbledEventsLocal","jfo84","https://github.com/facebook/react/pull/10258","Merged","22/7/2017 20:18:03",,"[""gaearon""]"
"171","Share common parts of Jest config","thymikee","https://github.com/facebook/react/pull/10259","Closed","22/7/2017 22:24:47",,"[]"
"172","Ensure a pooled class releases back into the pool an instance of that class","chenglou","https://github.com/facebook/react/pull/1026","Closed","5/2/2014 19:28:49",,"[]"
"173","test","jingguanran","https://github.com/facebook/react/pull/10262","Closed","24/7/2017 06:52:38",,"[]"
"174","Don't add dangling commas to functions for packaging fixtures","bvaughn","https://github.com/facebook/react/pull/10264","Merged","24/7/2017 16:07:50",,"[""gaearon"", ""flarnie""]"
"175","Blog post: Error Handling in React 16","gaearon","https://github.com/facebook/react/pull/10267","Merged","24/7/2017 19:29:18",,"[""koba04""]"
"176","Fix failing Prettier command","bvaughn","https://github.com/facebook/react/pull/10268","Merged","24/7/2017 20:05:53",,"[""sophiebits""]"
"177","WIP:Native mouse enter/leave with portal support","jquense","https://github.com/facebook/react/pull/10269","Closed","24/7/2017 21:47:16",,"[]"
"178","Community Round-Up #15; center embedded tweets","jgebhardt","https://github.com/facebook/react/pull/1027","Merged","5/2/2014 23:22:05",,"[]"
"179","[invokeGuardedCallback] Handle nested errors across separate renderers","acdlite","https://github.com/facebook/react/pull/10270","Merged","24/7/2017 22:14:49",,"[""sebmarkbage"", ""gaearon"", ""flarnie""]"
"180","Fix false ""unknown property"" warnings for events in SSR","gaearon","https://github.com/facebook/react/pull/10272","Merged","25/7/2017 13:30:59",,"[""sophiebits"", ""bvaughn"", ""sebmarkbage"", ""flarnie""]"
"181","[WIP] Run Jest in PROD mode too","gaearon","https://github.com/facebook/react/pull/10273","Closed","25/7/2017 16:25:47",,"[""sophiebits""]"
"182","Fix event name check to be more exact","gaearon","https://github.com/facebook/react/pull/10274","Merged","25/7/2017 18:18:09",,"[""sophiebits""]"
"183","Dedupe unknown tag name warning and ignore <time>","gaearon","https://github.com/facebook/react/pull/10275","Merged","25/7/2017 19:07:34",,"[""sebmarkbage"", ""milesj""]"
"184","Delete react-dom-factories package","gaearon","https://github.com/facebook/react/pull/10279","Merged","26/7/2017 11:32:40",,"[]"
"185","Remove object-assign polyfill","gaearon","https://github.com/facebook/react/pull/10280","Closed","26/7/2017 11:53:30",,"[]"
"186","Rewrite DOMPropertyOperations-test in terms of public API","gaearon","https://github.com/facebook/react/pull/10281","Merged","26/7/2017 13:30:49",,"[""nhunzaker"", ""syranide"", ""sophiebits"", ""jquense"", ""aweary""]"
"187","Added info that PropTypes are also nice as ""component API docs""","kremuwa","https://github.com/facebook/react/pull/10282","Closed","26/7/2017 14:56:39",,"[]"
"188","Remove feature test from invokeGuardedCallbackDev","acdlite","https://github.com/facebook/react/pull/10283","Merged","26/7/2017 15:58:09",,"[""sebmarkbage"", ""gaearon"", ""bvaughn""]"
"189","Add a disclaimer to internal invariants","gaearon","https://github.com/facebook/react/pull/10285","Merged","26/7/2017 17:59:14",,"[""flarnie""]"
"190","Update pre-release instructions for generating error-codes","bvaughn","https://github.com/facebook/react/pull/10286","Merged","26/7/2017 18:12:18",,"[""gaearon"", ""flarnie""]"
"191","Regenerate error codes and update bundle size stats","bvaughn","https://github.com/facebook/react/pull/10287","Merged","26/7/2017 18:17:59",,"[""gaearon"", ""flarnie""]"
"192","Regenerate error codes and update bundle size stats (#10287)","flarnie","https://github.com/facebook/react/pull/10288","Merged","26/7/2017 18:41:12",,"[""gaearon"", ""bvaughn""]"
"193","Link warning to error boundary post","gaearon","https://github.com/facebook/react/pull/10289","Merged","26/7/2017 18:46:48",,"[""bvaughn""]"
"194","Updated error codes (after merging in missing code from 15 stable)","bvaughn","https://github.com/facebook/react/pull/10290","Merged","26/7/2017 19:01:29",,"[""gaearon""]"
"195","Fix error utils test failure caused by updating error codes","bvaughn","https://github.com/facebook/react/pull/10291","Merged","26/7/2017 19:32:59",,"[""gaearon""]"
"196","Update error codes","flarnie","https://github.com/facebook/react/pull/10292","Merged","26/7/2017 19:37:11",,"[""gaearon"", ""sophiebits"", ""bvaughn""]"
"197","Fix process override in ErrorUtils test","gaearon","https://github.com/facebook/react/pull/10293","Merged","26/7/2017 19:37:56",,"[""bvaughn""]"
"199","Wrap ""warning"" call in DEV block to prevent PROD error","trueadm","https://github.com/facebook/react/pull/10295","Merged","26/7/2017 21:34:47",,"[""bvaughn"", ""gaearon"", ""flarnie"", ""sophiebits""]"
"200","Remove Error event listener eagerly instead of using depth count","sebmarkbage","https://github.com/facebook/react/pull/10296","Merged","26/7/2017 23:43:42",,"[""sophiebits"", ""piotrek1543"", ""acdlite"", ""gaearon""]"
"201","Replace ""children (and grandchildren)"" with ""descendants""","Daniel15","https://github.com/facebook/react/pull/10297","Merged","27/7/2017 02:00:52",,"[""gaearon""]"
"202","Use grunt.util.spawn for jsx:* tasks instead of exec","benjamn","https://github.com/facebook/react/pull/103","Merged","17/6/2013 18:04:49",,"[]"
"203","Fix ReactPartialRenderer in production","keyz","https://github.com/facebook/react/pull/10300","Merged","27/7/2017 05:08:24",,"[""aickin"", ""trueadm""]"
"204","Additional information on PropTypes.func","kdr1","https://github.com/facebook/react/pull/10301","Closed","27/7/2017 05:31:03",,"[""bvaughn""]"
"205","Fixing incorrect code in tutorial","shsethi","https://github.com/facebook/react/pull/10303","Closed","27/7/2017 09:39:25",,"[""sophiebits""]"
"206","Add a link for the error boundaries codemod into the blog post","koba04","https://github.com/facebook/react/pull/10305","Merged","27/7/2017 11:16:19",,"[]"
"207","Add smoke tests for styles (including SSR)","gaearon","https://github.com/facebook/react/pull/10308","Merged","27/7/2017 13:55:34",,"[]"
"208","Test that ReactDOM.render and renderSubtreeIntoContainer always returns an instance","gaearon","https://github.com/facebook/react/pull/10311","Closed","27/7/2017 16:35:20",,"[""acdlite""]"
"209","Make server hydration warnings more obviously about server","gaearon","https://github.com/facebook/react/pull/10312","Merged","27/7/2017 16:55:03",,"[""sebmarkbage""]"
"210","Add Babel plugin note to Error boundaries post","montogeek","https://github.com/facebook/react/pull/10313","Merged","27/7/2017 17:24:19",,"[""gaearon""]"
"211","FB bundles wrap warning() calls in __DEV__","bvaughn","https://github.com/facebook/react/pull/10314","Merged","27/7/2017 18:10:23",,"[""gaearon""]"
"212","Wraps remaining warning calls that should be removed from FB PROD bundle","trueadm","https://github.com/facebook/react/pull/10315","Merged","27/7/2017 18:22:28",,"[""sebmarkbage"", ""gaearon"", ""sophiebits"", ""bvaughn""]"
"213","Move line to within DEV block","trueadm","https://github.com/facebook/react/pull/10316","Merged","27/7/2017 18:42:01",,"[""sebmarkbage""]"
"214","Additional SVG tag and attribute names","fforw","https://github.com/facebook/react/pull/1032","Merged","6/2/2014 04:36:42",,"[]"
"215","Added note to create react app installation tutorial","Paduado","https://github.com/facebook/react/pull/10329","Closed","30/7/2017 17:07:12",,"[""jquense""]"
"216","docs(ServerRendering): Reflect renderComponentToString changes","bripkens","https://github.com/facebook/react/pull/1033","Merged","6/2/2014 06:57:51",,"[]"
"217","Fix SSR integration test swallowing lack of expected error","gaearon","https://github.com/facebook/react/pull/10331","Merged","31/7/2017 15:54:22",,"[""sebmarkbage"", ""aickin"", ""bvaughn""]"
"218","Fix invariant parity for SSR","gaearon","https://github.com/facebook/react/pull/10333","Merged","31/7/2017 19:55:13",,"[""sebmarkbage""]"
"219","Context improvements","bvaughn","https://github.com/facebook/react/pull/10334","Merged","1/8/2017 00:03:38",,"[""sebmarkbage"", ""acdlite""]"
"220","Remove rAF export from ReactDOMFrameScheduling","acdlite","https://github.com/facebook/react/pull/10337","Merged","1/8/2017 03:39:08",,"[""sebmarkbage"", ""gaearon""]"
"221","Add ReactDOM.hydrate() as explicit SSR hydration API","gaearon","https://github.com/facebook/react/pull/10339","Merged","1/8/2017 09:03:31",,"[""sebmarkbage""]"
"222","Fixed sample code fence highlight","nadeesha","https://github.com/facebook/react/pull/1034","Merged","6/2/2014 13:42:12",,"[]"
"223","Test for specific SSR warning","gaearon","https://github.com/facebook/react/pull/10340","Merged","1/8/2017 10:23:23",,"[]"
"224","Make unexpected console.warn() calls fail tests","gaearon","https://github.com/facebook/react/pull/10341","Merged","1/8/2017 15:25:05",,"[""sophiebits""]"
"225","Shallow renderer passes context to componentWillReceiveProps","bvaughn","https://github.com/facebook/react/pull/10342","Merged","1/8/2017 23:15:33",,"[""sophiebits"", ""flarnie""]"
"226","Grammar fixes for a code comment","wincent","https://github.com/facebook/react/pull/10343","Merged","1/8/2017 23:17:03",,"[]"
